SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1650476,149827,Cash loans,,0,0,,,SATURDAY,15,Y,1,,,,XNA,Canceled,-161,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2420870,439937,Cash loans,,0,0,,,MONDAY,13,Y,1,,,,XNA,Canceled,-30,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1325181,113193,Cash loans,,0,0,,,TUESDAY,15,Y,1,,,,XNA,Refused,-416,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2285832,387554,Cash loans,,0,0,,,SATURDAY,11,Y,1,,,,XNA,Canceled,-285,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1725571,414003,Cash loans,40372.695,1363500,1525482,,1363500,TUESDAY,15,Y,1,,,,Buying a used car,Refused,-494,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60,low_action,Cash Street: low,,,,,,
2384636,233084,Consumer loans,10978.875,167463,167463,0,167463,TUESDAY,18,Y,1,0,,,XAP,Approved,-848,Cash through the bank,XAP,Unaccompanied,Refreshed,Medical Supplies,POS,XNA,Stone,300,Industry,18,low_normal,POS industry with interest,365243,-808,-298,-298,-290,0
2250724,208725,Consumer loans,,72999,72999,0,72999,WEDNESDAY,9,Y,1,0,,,XAP,Unused offer,-708,Cash through the bank,CLIENT,,Refreshed,Mobile,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,
2207613,393915,Consumer loans,14867.55,186682.5,210708,0,186682.5,WEDNESDAY,9,Y,1,0,,,XAP,Refused,-545,XNA,LIMIT,,Repeater,Computers,POS,XNA,Country-wide,50,Consumer electronics,18,middle,POS household with interest,,,,,,
1622809,428621,Consumer loans,2448.765,22114.8,24835.5,1.8,22114.8,SATURDAY,14,Y,1,7.89E-05,,,XAP,Approved,-1189,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,14,high,POS mobile with interest,365243,-1152,-762,-762,-754,0
1170052,175949,Revolving loans,11250,225000,225000,,225000,SATURDAY,14,Y,1,,,,XAP,Refused,-593,XNA,HC,,Repeater,XNA,Cards,walk-in,Stone,980,Consumer electronics,0,XNA,Card Street,,,,,,
2192369,133213,Consumer loans,5813.145,129037.5,129037.5,0,129037.5,FRIDAY,12,Y,1,0,,,XAP,Approved,-279,Cash through the bank,XAP,Other_B,Refreshed,Consumer Electronics,POS,XNA,Country-wide,2161,Consumer electronics,24,low_action,POS household without interest,365243,-249,441,365243,365243,0
1940628,120375,Consumer loans,29845.35,495000,445500,49500,495000,FRIDAY,13,Y,1,0.108909091,,,XAP,Approved,-1250,Cash through the bank,XAP,Family,Repeater,Construction Materials,POS,XNA,Stone,80,Construction,18,low_normal,POS industry with interest,365243,-1218,-708,-708,-702,0
1130528,378534,Consumer loans,7522.74,69151.5,67711.5,6916.5,69151.5,WEDNESDAY,9,Y,1,0.100936609,,,XAP,Approved,-959,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,4599,Consumer electronics,10,low_normal,POS household with interest,365243,-928,-658,-658,-653,0
2023351,176510,Consumer loans,2885.535,19624.5,21699,0,19624.5,FRIDAY,15,Y,1,0,,,XAP,Approved,-60,Non-cash from your account,XAP,"Spouse, partner",Repeater,Computers,POS,XNA,Regional / Local,150,Consumer electronics,8,low_action,POS household without interest,365243,-30,180,365243,365243,1
1362910,315135,Consumer loans,12120.75,134676,121207.5,13468.5,134676,SUNDAY,12,Y,1,0.108916369,,,XAP,Approved,-1219,Cash through the bank,XAP,"Spouse, partner",New,Computers,POS,XNA,Regional / Local,273,Consumer electronics,12,middle,POS household with interest,365243,-1188,-858,-858,-855,0
1311923,142090,Consumer loans,6106.905,56169,62100,0,56169,SUNDAY,10,Y,1,0,,,XAP,Approved,-438,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Stone,40,Consumer electronics,12,middle,POS household with interest,365243,-406,-76,-76,-67,0
1001862,262701,Consumer loans,6076.935,22949.595,21330,2299.095,22949.595,TUESDAY,19,Y,1,0.105967811,,,XAP,Approved,-2836,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,2761,Consumer electronics,4,low_normal,POS household with interest,365243,-2805,-2715,-2715,-2712,1
1094831,241840,Cash loans,44617.5,1350000,1350000,,1350000,SUNDAY,8,Y,1,,,,XNA,Refused,-646,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,low_normal,Cash X-Sell: low,,,,,,
1182674,119212,Cash loans,14379.48,135000,143910,,135000,WEDNESDAY,12,Y,0,,,,XNA,Approved,-542,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-512,-182,-182,-174,1
1520634,375778,Cash loans,16751.385,180000,197820,0,180000,MONDAY,15,Y,1,0,,,Other,Approved,-2172,Cash through the bank,XAP,Other_A,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18,high,Cash Street: high,365243,-2127,-1617,-1857,-1852,0
1349945,249170,Cash loans,,0,0,,,SATURDAY,12,Y,1,,,,XNA,Canceled,-210,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2782323,223401,Cash loans,34292.61,450000,491580,,450000,TUESDAY,10,Y,1,,,,XNA,Refused,-1166,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,high,Cash X-Sell: high,,,,,,
2376557,413842,Cash loans,,0,0,,,WEDNESDAY,11,Y,1,,,,XNA,Canceled,-26,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2211741,167825,Cash loans,10777.275,135000,176157,,135000,TUESDAY,15,Y,1,,,,XNA,Approved,-1046,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-1013,-323,-893,-886,0
1004072,411144,Cash loans,20179.35,270000,342891,,270000,FRIDAY,13,Y,1,,,,XNA,Approved,-1282,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24,middle,Cash Street: middle,,,,,,
2343862,164787,Revolving loans,22500,0,450000,,,SUNDAY,13,Y,1,,,,XAP,Approved,-563,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,365243,0
1676395,449252,Revolving loans,13500,270000,270000,,270000,FRIDAY,9,Y,1,,,,XAP,Approved,-229,XNA,XAP,"Spouse, partner",Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-227,-181,365243,365243,365243,0
2550176,250216,Cash loans,20847.06,337500,384277.5,,337500,FRIDAY,13,Y,1,,,,Other,Refused,-778,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36,middle,Cash Street: middle,,,,,,
2147212,267112,Cash loans,,0,0,,,MONDAY,13,Y,1,,,,XNA,Canceled,-188,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1570746,203553,Cash loans,40051.125,337500,337500,,337500,SATURDAY,12,Y,1,,,,XNA,Approved,-1256,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12,high,Cash Street: high,365243,-1226,-896,-926,-919,0
2448621,295786,Cash loans,29129.805,337500,368685,,337500,MONDAY,12,Y,1,,,,Journey,Approved,-637,Cash through the bank,XAP,,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24,high,Cash Street: high,365243,-606,84,365243,365243,0
1116284,295294,Cash loans,15120,135000,135000,0,135000,SATURDAY,8,Y,1,0,,,Other,Refused,-2331,Cash through the bank,HC,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12,high,Cash Street: high,,,,,,
1885041,369206,Consumer loans,13776.57,147060,117648,29412,147060,MONDAY,13,Y,1,0.217818182,,,XAP,Approved,-1460,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,144,Consumer electronics,12,high,POS household with interest,365243,-1429,-1099,-1129,-1124,0
1290404,346354,Consumer loans,13690.35,125955,139257,0,125955,SATURDAY,15,Y,1,0,,,XAP,Approved,-840,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,144,Consumer electronics,12,middle,POS household with interest,365243,-809,-479,-629,-622,0
2573490,223704,Consumer loans,11050.695,101227.5,90877.5,10350,101227.5,THURSDAY,18,Y,1,0.111354038,,,XAP,Refused,-2261,Cash through the bank,HC,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,1355,Consumer electronics,12,high,POS household with interest,,,,,,
2478432,146939,Consumer loans,19567.98,92925,95175,0,92925,FRIDAY,16,Y,1,0,,,XAP,Approved,-1265,Cash through the bank,XAP,"Spouse, partner",Repeater,Furniture,POS,XNA,Stone,305,Furniture,6,high,POS industry with interest,365243,-1233,-1083,-1083,-1074,0
1569511,111536,Consumer loans,6465.285,40455,31959,13500,40455,TUESDAY,16,Y,1,0.323428304,,,XAP,Approved,-1055,Cash through the bank,XAP,Group of people,New,Mobile,POS,XNA,Country-wide,50,Connectivity,6,high,POS mobile with interest,365243,-1024,-874,-874,-868,0
1420981,443305,Consumer loans,9987.75,86850,86850,0,86850,FRIDAY,9,Y,1,0,,,XAP,Approved,-1086,Cash through the bank,XAP,Unaccompanied,New,Furniture,POS,XNA,Stone,300,Furniture,10,middle,POS industry with interest,365243,-1051,-781,-811,-804,0
2692375,251719,Cash loans,12169.8,180000,180000,0,180000,MONDAY,10,Y,1,0,,,XNA,Refused,-2653,Cash through the bank,LIMIT,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,24,high,Cash Street: high,,,,,,
2511391,123858,Consumer loans,8207.19,75825,73872,7582.5,75825,FRIDAY,7,Y,1,0.101382144,,,XAP,Refused,-2643,Cash through the bank,SCO,Other_B,Repeater,XNA,POS,XNA,Stone,32,Consumer electronics,10,low_normal,POS household with interest,,,,,,
1944797,395063,Consumer loans,2834.775,28071,27931.5,2808,28071,WEDNESDAY,7,Y,1,0.099486565,,,XAP,Approved,-602,XNA,XAP,,New,Mobile,POS,XNA,Regional / Local,40,Connectivity,12,middle,POS mobile with interest,365243,-570,-240,-390,-388,0
2769216,395262,Consumer loans,6525.18,36958.5,35235,3699,36958.5,FRIDAY,13,Y,1,0.103471189,,,XAP,Approved,-122,Cash through the bank,XAP,,Repeater,Vehicles,POS,XNA,Country-wide,50,Jewelry,6,middle,POS industry without interest,365243,-80,70,365243,365243,0
2601390,126535,Cash loans,66864.96,1129500,1195101,,1129500,THURSDAY,16,Y,1,,,,XNA,Approved,-670,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-640,50,365243,365243,1
1947620,179479,Cash loans,45414.9,1129500,1260702,,1129500,THURSDAY,13,Y,1,,,,XNA,Approved,-922,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,low_normal,Cash X-Sell: low,365243,-892,518,-772,-765,1
2635851,181392,Cash loans,38158.56,337500,353092.5,,337500,TUESDAY,13,Y,1,,,,XNA,Approved,-942,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12,middle,Cash Street: middle,365243,-912,-582,-852,-845,1
2686337,311879,Cash loans,23739.21,450000,610992,,450000,SATURDAY,13,Y,1,,,,XNA,Refused,-1389,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42,low_normal,Cash X-Sell: low,,,,,,
1768216,156668,Cash loans,36651.24,315000,332046,,315000,WEDNESDAY,12,Y,1,,,,XNA,Approved,-628,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash X-Sell: high,365243,-598,-268,-298,-295,1
2110772,385208,Cash loans,46023.525,675000,821866.5,,675000,MONDAY,10,Y,1,,,,XNA,Approved,-617,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-587,103,365243,365243,1
1947623,266342,Cash loans,46770.975,472500,491211,,472500,SATURDAY,14,Y,1,,,,XNA,Approved,-306,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,low_normal,Cash X-Sell: low,365243,-276,54,365243,365243,1
1879480,194143,Cash loans,37255.5,1350000,1350000,,1350000,WEDNESDAY,18,Y,1,,,,Repairs,Refused,-291,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60,low_normal,Cash Street: low,,,,,,
2032750,183308,Cash loans,15449.4,180000,180000,0,180000,FRIDAY,12,Y,1,0,,,Other,Refused,-1955,Cash through the bank,HC,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18,high,Cash Street: high,,,,,,
1016210,254871,Cash loans,,0,0,,,THURSDAY,9,Y,1,,,,XNA,Canceled,-468,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1070746,360603,Cash loans,,0,0,,,FRIDAY,19,Y,1,,,,XNA,Canceled,-229,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2064617,409198,Consumer loans,9166.41,89244,98667,0,89244,MONDAY,17,Y,1,0,,,XAP,Approved,-752,Cash through the bank,XAP,Family,Refreshed,Computers,POS,XNA,Country-wide,266,Consumer electronics,12,low_action,POS mobile without interest,365243,-721,-391,-541,-536,0
1447567,150107,Consumer loans,,144463.5,144463.5,0,144463.5,THURSDAY,14,Y,1,0,,,XAP,Unused offer,-454,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,107,Connectivity,,XNA,POS mobile with interest,,,,,,
1871918,432382,Consumer loans,3082.095,24030,26410.5,0,24030,SATURDAY,3,Y,1,0,,,XAP,Approved,-2388,XNA,XAP,Family,New,Mobile,POS,XNA,Country-wide,110,Connectivity,12,high,POS mobile with interest,365243,-2357,-2027,-2027,-2023,1
1791646,390438,Consumer loans,11235.375,112365,101128.5,11236.5,112365,SUNDAY,11,Y,1,0.108909091,,,XAP,Refused,-2913,Cash through the bank,SCO,,New,XNA,POS,XNA,Stone,265,Consumer electronics,10,low_normal,POS household with interest,,,,,,
2795198,270143,Consumer loans,6545.475,57532.5,64494,5755.5,57532.5,TUESDAY,14,Y,1,0.089228574,,,XAP,Approved,-657,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,35,Connectivity,12,middle,POS mobile with interest,365243,-626,-296,-296,-288,0
1396078,366804,Consumer loans,3842.595,38430,34587,3843,38430,SATURDAY,19,Y,1,0.108909091,,,XAP,Approved,-2869,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,3582,Consumer electronics,10,low_normal,POS household with interest,365243,-2838,-2568,-2568,-2560,0
1366921,248913,Consumer loans,3253.005,15030,15822,0,15030,TUESDAY,10,Y,1,0,,,XAP,Approved,-1075,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,10,Consumer electronics,6,high,POS household with interest,365243,-1044,-894,-894,-888,0
2142836,307998,Consumer loans,4707.945,21685.5,23089.5,2169,21685.5,THURSDAY,20,Y,1,0.093522505,,,XAP,Approved,-1194,Cash through the bank,XAP,Unaccompanied,Repeater,Auto Accessories,POS,XNA,Country-wide,160,Consumer electronics,6,high,POS household with interest,365243,-1163,-1013,-1013,-1009,0
1592582,193445,Consumer loans,9948.42,135882,159201,0,135882,FRIDAY,12,Y,1,0,,,XAP,Approved,-542,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,500,Consumer electronics,24,middle,POS household with interest,365243,-511,179,365243,365243,0
1595840,227385,Consumer loans,2340.585,21690,19521,2169,21690,SATURDAY,13,Y,1,0.108909091,,,XAP,Approved,-1421,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,15,Connectivity,12,high,POS mobile with interest,365243,-1372,-1042,-1042,-1035,0
2761986,359948,Consumer loans,5102.235,31495.5,34821,0,31495.5,TUESDAY,13,Y,1,0,,,XAP,Approved,-111,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,100,Consumer electronics,8,middle,POS household with interest,365243,-81,129,365243,365243,1
1428964,240992,Cash loans,11377.98,180000,203760,,180000,THURSDAY,15,Y,1,,,,XNA,Approved,-884,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-852,-162,-312,-307,0
1735404,230480,Consumer loans,13526.19,139495.5,125545.5,13950,139495.5,SATURDAY,10,Y,1,0.108912604,,,XAP,Refused,-1356,Cash through the bank,HC,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,2178,Consumer electronics,12,middle,POS household with interest,,,,,,
1981061,335321,Consumer loans,11442.51,64998,58770,9000,64998,SATURDAY,15,Y,1,0.144633587,,,XAP,Approved,-1587,XNA,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,2178,Consumer electronics,6,high,POS household with interest,365243,-1556,-1406,-1436,-1431,0
1369249,408374,Consumer loans,16031.835,87345,78610.5,8734.5,87345,SATURDAY,11,Y,1,0.108909091,,,XAP,Approved,-607,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,18,Connectivity,6,high,POS mobile with interest,365243,-549,-399,-489,-487,0
1577257,378217,Cash loans,61639.965,900000,939204,,900000,MONDAY,9,Y,1,,,,XNA,Approved,-274,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,low_normal,Cash X-Sell: low,365243,-244,266,-124,-121,1
2031434,196964,Cash loans,33067.755,450000,563319,,450000,SATURDAY,14,Y,1,,,,XNA,Approved,-797,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-767,-77,-77,-75,1
1803469,132435,Cash loans,27201.915,450000,599058,,450000,THURSDAY,13,Y,1,,,,XNA,Approved,-633,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,middle,Cash X-Sell: middle,365243,-603,447,365243,365243,1
1719941,396688,Cash loans,14921.505,180000,197820,,180000,TUESDAY,12,Y,1,,,,XNA,Approved,-433,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,middle,Cash X-Sell: middle,365243,-403,107,-253,-246,1
1932744,444670,Cash loans,20661.48,99000,113850,,99000,FRIDAY,14,Y,1,,,,XNA,Approved,-179,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6,low_normal,Cash X-Sell: low,365243,-149,1,-119,-114,1
1245037,397308,Revolving loans,45000,900000,900000,,900000,THURSDAY,15,Y,1,,,,XAP,Approved,-472,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,-59,0
1065535,396270,Cash loans,16981.74,76500,88488,,76500,TUESDAY,17,Y,1,,,,XNA,Approved,-968,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6,middle,Cash X-Sell: middle,365243,-938,-788,-848,-837,1
1402830,451004,Cash loans,,0,0,,,TUESDAY,13,Y,1,,,,XNA,Canceled,-227,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1883181,267686,Cash loans,18091.035,90000,92970,,90000,SATURDAY,10,Y,1,,,,XNA,Approved,-564,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6,high,Cash X-Sell: high,365243,-534,-384,-384,-381,1
1934428,192475,Cash loans,,0,0,,,TUESDAY,17,Y,1,,,,XNA,Canceled,-221,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1528258,192475,Cash loans,,0,0,,,TUESDAY,17,Y,1,,,,XNA,Canceled,-221,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2323814,135741,Cash loans,,0,0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-264,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1707764,310986,Cash loans,15762.6,405000,405000,,405000,FRIDAY,10,Y,1,,,,XNA,Refused,-1050,Cash through the bank,HC,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,middle,Cash X-Sell: middle,,,,,,
1165939,303184,Cash loans,16592.175,225000,247275,,225000,FRIDAY,14,Y,1,,,,XNA,Approved,-386,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,low_normal,Cash X-Sell: low,365243,-356,154,365243,365243,1
2806479,147616,Cash loans,,0,0,,,THURSDAY,15,Y,1,,,,XNA,Canceled,-417,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2620278,137207,Cash loans,,0,0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-138,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2047988,322759,Revolving loans,,0,0,,,TUESDAY,17,Y,1,,,,XAP,Refused,-556,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2738502,161184,Cash loans,40409.685,675000,721332,,675000,SATURDAY,12,Y,1,,,,XNA,Approved,-815,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-785,-95,-95,-93,1
1302859,134674,Cash loans,35743.23,270000,323820,,270000,THURSDAY,10,Y,1,,,,XNA,Approved,-593,XNA,XAP,,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash X-Sell: high,365243,-563,-233,-443,-431,1
1680931,134186,Revolving loans,2250,45000,45000,,45000,FRIDAY,9,Y,1,,,,XAP,Refused,-347,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,,,,,,
1204240,371185,Cash loans,,0,0,,,TUESDAY,18,Y,1,,,,XNA,Refused,-331,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2405295,245870,Cash loans,23271.3,405000,405000,,405000,FRIDAY,14,Y,1,,,,XNA,Approved,-966,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,high,Cash X-Sell: high,365243,-936,114,-6,365243,0
1866840,364436,Cash loans,,0,0,,,FRIDAY,10,Y,1,,,,XNA,Canceled,-67,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1517971,115026,Consumer loans,1988.73,16245,14580,1665,16245,SATURDAY,16,Y,1,0.111624276,,,XAP,Approved,-1359,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Regional / Local,14,Connectivity,10,high,POS mobile with interest,365243,-1325,-1055,-1085,-1078,0
2233689,448090,Consumer loans,6636.78,37566,37566,0,37566,MONDAY,10,Y,1,0,,,XAP,Approved,-1015,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,108,Furniture,6,low_normal,POS industry with interest,365243,-981,-831,-831,-827,0
1544208,425932,Cash loans,24602.4,337500,374922,0,337500,MONDAY,10,Y,1,0,,,XNA,Approved,-2690,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,24,middle,Cash Street: middle,365243,-2660,-1970,-1970,-1956,1
2404897,411876,Consumer loans,15677.73,99594,83614.5,19921.5,99594,FRIDAY,14,Y,1,0.209553436,,,XAP,Approved,-2861,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,1000,Consumer electronics,6,middle,POS household without interest,365243,-2830,-2680,-2680,-2677,1
1866153,263712,Cash loans,6808.635,90000,101880,,90000,SATURDAY,12,Y,1,,,,XNA,Approved,-612,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,55,Connectivity,24,middle,Cash X-Sell: middle,365243,-582,108,-162,-156,1
2150004,278915,Consumer loans,12598.965,69750,62775,6975,69750,TUESDAY,13,Y,1,0.108909091,,,XAP,Approved,-2589,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Country-wide,5,Furniture,6,low_normal,POS industry with interest,365243,-2558,-2408,-2438,-2430,0
